"ItemCode","AlternateItemCode","StyleCode","ProductType","Description","SubDescription","Measure","TillDescription","SuspendDate","DepartmentCode","SectionCode","SubSectionCode","ModelCode","SupplierCode","SupplierReference","LeadTime","DirectDelivery","PrimaryBarcode","VATCode","SellingPrice","RRP","SalesDiscountAllowed","PackSize","PackCostCurrency","LastUnitCost","DefaultSalePrice","CarriageCost","NormalPrice","OriginalSellingPrice","SeasonCode","BrandCode","RangeCode","StockGroupCode","ConcessionCode","PosGroupCode","StockCategoryCode1","StockCategoryCode2","AttributeGroup 1","AttributeCode 1","RangeCode1","RangeDetail1","RangeCode2","RangeDetail2","RangeCode3","RangeDetail3","Specification 1","Specification 2","Specification 3","Specification 4","Specification 5","Specification 6","Specification 7","Specification 8","Specification 9","Specification 10"
1022760006,"1022760006","102276","UNIT","SS22 10201022 VMDOFFY LS O-NECK JUMPER NOOS","Lilac/XL","QUANTITY","SS22 10201022 Ls O-Neck Jumper Lilac/XL",,"6","139","2",,"81307","2210476",30,"N","5714928110431",1,22.00,,"Y",1.00,7.3300,7.3300,22.00,0.00,22.00,0.00,"122",,,,,1,,,,,"COLOUR","Lilac","SIZE ","XL",,,,,,,,,,,,
1022760007,"1022760007","102276","UNIT","SS22 10201022 VMDOFFY LS O-NECK JUMPER NOOS","Coral/XS","QUANTITY","SS22 10201022 CORAL\XS",,"6","139","2",,"81307","2264219",30,"N","2264219",1,22.00,,"Y",1.00,7.3300,7.3300,22.00,0.00,22.00,0.00,"122",,,,,1,,,,,"COLOUR","Coral","SIZE ","XS",,,,,,,,,,,,
1022760008,"1022760008","102276","UNIT","SS22 10201022 VMDOFFY LS O-NECK JUMPER NOOS","Coral/S","QUANTITY","SS22 10201022 CORAL\S",,"6","139","2",,"81307","2264172",30,"N","2264172",1,22.00,,"Y",1.00,7.3300,7.3300,22.00,0.00,22.00,0.00,"122",,,,,1,,,,,"COLOUR","Coral","SIZE ","S",,,,,,,,,,,,
1022760009,"1022760009","102276","UNIT","SS22 10201022 VMDOFFY LS O-NECK JUMPER NOOS","Coral/M","QUANTITY","SS22 10201022 CORAL\M",,"6","139","2",,"81307","2264189",30,"N","2264189",1,22.00,,"Y",1.00,7.3300,7.3300,22.00,0.00,22.00,0.00,"122",,,,,1,,,,,"COLOUR","Coral","SIZE ","M",,,,,,,,,,,,
1022760010,"1022760010","102276","UNIT","SS22 10201022 VMDOFFY LS O-NECK JUMPER NOOS","Coral/L","QUANTITY","SS22 10201022 CORAL\L",,"6","139","2",,"81307","2264196",30,"N","2264196",1,22.00,,"Y",1.00,7.3300,7.3300,22.00,0.00,22.00,0.00,"122",,,,,1,,,,,"COLOUR","Coral","SIZE ","L",,,,,,,,,,,,
1022760011,"1022760011","102276","UNIT","SS22 10201022 VMDOFFY LS O-NECK JUMPER NOOS","Coral/XL","QUANTITY","SS22 10201022 CORAL\XL",,"6","139","2",,"81307","2264202",30,"N","2264202",1,22.00,,"Y",1.00,7.3300,7.3300,22.00,0.00,22.00,0.00,"122",,,,,1,,,,,"COLOUR","Coral","SIZE ","XL",,,,,,,,,,,,
1022770001,"1022770001","102277","UNIT","SS22 10211785","Lilac/S","QUANTITY","SS22 10211785 Stripe S/S Top Lilac/S",,"6","139","2",,"81307","2211015",30,"N","5715214104257",1,15.00,,"Y",1.00,5.0000,5.0000,15.00,0.00,15.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Lilac","SIZE ","S",,,,,,,,,,,,
1022770002,"1022770002","102277","UNIT","SS22 10211785","Lilac/M","QUANTITY","SS22 10211785 Stripe S/S Top Lilac/M",,"6","139","2",,"81307","2211022",30,"N","5715214104264",1,15.00,,"Y",1.00,5.0000,5.0000,15.00,0.00,15.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Lilac","SIZE ","M",,,,,,,,,,,,
1022770003,"1022770003","102277","UNIT","SS22 10211785","Lilac/L","QUANTITY","SS22 10211785 Stripe S/S Top Lilac/L",,"6","139","2",,"81307","2211039",30,"N","5715214104271",1,15.00,,"Y",1.00,5.0000,5.0000,15.00,0.00,15.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Lilac","SIZE ","L",,,,,,,,,,,,
1022770004,"1022770004","102277","UNIT","SS22 10211785","Lilac/XS","QUANTITY","SS22 10211785 Stripe S/S Top Lilac/XS",,"6","139","2",,"81307","2211770",30,"N","5715214104240",1,15.00,,"Y",1.00,5.0000,5.0000,15.00,0.00,15.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Lilac","SIZE ","XS",,,,,,,,,,,,
1022770005,"1022770005","102277","UNIT","SS22 10211785","Lilac/XL","QUANTITY","SS22 10211785 Stripe S/S Top Lilac/XL",,"6","139","2",,"81307","2211046",30,"N","5715214104288",1,15.00,,"Y",1.00,5.0000,5.0000,15.00,0.00,15.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Lilac","SIZE ","XL",,,,,,,,,,,,
1022770006,"1022770006","102277","UNIT","SS22 10211785","Black/S","QUANTITY","SS22 10211785 BLACK\S",,"6","139","2",,"81307","2211053",30,"N","2211053",1,15.00,,"Y",1.00,5.0000,5.0000,15.00,0.00,15.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Black","SIZE ","S",,,,,,,,,,,,
1022770007,"1022770007","102277","UNIT","SS22 10211785","Black/M","QUANTITY","SS22 10211785 BLACK\M",,"6","139","2",,"81307","2211060",30,"N","2211060",1,15.00,,"Y",1.00,5.0000,5.0000,15.00,0.00,15.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Black","SIZE ","M",,,,,,,,,,,,
1022770008,"1022770008","102277","UNIT","SS22 10211785","Black/L","QUANTITY","SS22 10211785 BLACK\L",,"6","139","2",,"81307","2211077",30,"N","2211077",1,15.00,,"Y",1.00,5.0000,5.0000,15.00,0.00,15.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Black","SIZE ","L",,,,,,,,,,,,
1022770009,"1022770009","102277","UNIT","SS22 10211785","Black/XL","QUANTITY","SS22 10211785 BLACK\XL",,"6","139","2",,"81307","2211084",30,"N","2211084",1,15.00,,"Y",1.00,5.0000,5.0000,15.00,0.00,15.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Black","SIZE ","XL",,,,,,,,,,,,
1022770010,"1022770010","102277","UNIT","SS22 10211785","Black/XS","QUANTITY","SS22 10211785 BLACK\XS",,"6","139","2",,"81307","2211787",30,"N","2211787",1,15.00,,"Y",1.00,5.0000,5.0000,15.00,0.00,15.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Black","SIZE ","XS",,,,,,,,,,,,
1022780001,"1022780001","102278","UNIT","SS22 10240548 VMDOFFY LS OPEN CARDIGAN NOOS","Grey/XS","QUANTITY","SS22 10240548 Ls Open Cardigan Grey/XS",,"6","139","2",,"81307","2210520",30,"N","5714919024082",1,30.00,,"Y",1.00,10.0100,10.0100,30.00,0.00,30.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Grey","SIZE ","XS",,,,,,,,,,,,
1022780002,"1022780002","102278","UNIT","SS22 10240548 VMDOFFY LS OPEN CARDIGAN NOOS","Grey/S","QUANTITY","SS22 10240548 Ls Open Cardigan Grey/S",,"6","139","2",,"81307","2210537",30,"N","5714919024099",1,30.00,,"Y",1.00,10.0100,10.0100,30.00,0.00,30.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Grey","SIZE ","S",,,,,,,,,,,,
1022780003,"1022780003","102278","UNIT","SS22 10240548 VMDOFFY LS OPEN CARDIGAN NOOS","Grey/M","QUANTITY","SS22 10240548 Ls Open Cardigan Grey/M",,"6","139","2",,"81307","2210544",30,"N","5714919024105",1,30.00,,"Y",1.00,10.0100,10.0100,30.00,0.00,30.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Grey","SIZE ","M",,,,,,,,,,,,
1022780004,"1022780004","102278","UNIT","SS22 10240548 VMDOFFY LS OPEN CARDIGAN NOOS","Grey/L","QUANTITY","SS22 10240548 Ls Open Cardigan Grey/L",,"6","139","2",,"81307","2210551",30,"N","5714919024112",1,30.00,,"Y",1.00,10.0100,10.0100,30.00,0.00,30.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Grey","SIZE ","L",,,,,,,,,,,,
1022780005,"1022780005","102278","UNIT","SS22 10240548 VMDOFFY LS OPEN CARDIGAN NOOS","Grey/XL","QUANTITY","SS22 10240548 Ls Open Cardigan Grey/XL",,"6","139","2",,"81307","2210568",30,"N","5714919024129",1,30.00,,"Y",1.00,10.0100,10.0100,30.00,0.00,30.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Grey","SIZE ","XL",,,,,,,,,,,,
1022790001,"1022790001","102279","UNIT","SS22 10243889 VMPAULA S/S T-SHIRT NOOS","White/S","QUANTITY","SS22 10243889 S/S T-Shirt White/S",,"6","139","2",,"81307","2210896",30,"N","5714924087041",1,12.00,,"Y",1.00,3.7500,3.7500,12.00,0.00,12.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","White","SIZE ","S",,,,,,,,,,,,
1022790002,"1022790002","102279","UNIT","SS22 10243889 VMPAULA S/S T-SHIRT NOOS","White/M","QUANTITY","SS22 10243889 S/S T-Shirt White/M",,"6","139","2",,"81307","2210902",30,"N","5714924086877",1,12.00,,"Y",1.00,3.7500,3.7500,12.00,0.00,12.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","White","SIZE ","M",,,,,,,,,,,,
1022790003,"1022790003","102279","UNIT","SS22 10243889 VMPAULA S/S T-SHIRT NOOS","White/L","QUANTITY","SS22 10243889 S/S T-Shirt White/L",,"6","139","2",,"81307","2210919",30,"N","5714927466928",1,12.00,,"Y",1.00,3.7500,3.7500,12.00,0.00,12.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","White","SIZE ","L",,,,,,,,,,,,
1022790004,"1022790004","102279","UNIT","SS22 10243889 VMPAULA S/S T-SHIRT NOOS","White/XL","QUANTITY","SS22 10243889 S/S T-Shirt White/XL",,"6","139","2",,"81307","2210926",30,"N","5714927466935",1,12.00,,"Y",1.00,3.7500,3.7500,12.00,0.00,12.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","White","SIZE ","XL",,,,,,,,,,,,
1022790005,"1022790005","102279","UNIT","SS22 10243889 VMPAULA S/S T-SHIRT NOOS","Lilac/S","QUANTITY","SS22 10243889 S/S T-Shirt Lilac/S",,"6","139","2",,"81307","2210933",30,"N","5715214111071",1,12.00,,"Y",1.00,3.7500,3.7500,12.00,0.00,12.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Lilac","SIZE ","S",,,,,,,,,,,,
1022790006,"1022790006","102279","UNIT","SS22 10243889 VMPAULA S/S T-SHIRT NOOS","Lilac/M","QUANTITY","SS22 10243889 S/S T-Shirt Lilac/M",,"6","139","2",,"81307","2210940",30,"N","5715214111088",1,12.00,,"Y",1.00,3.7500,3.7500,12.00,0.00,12.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Lilac","SIZE ","M",,,,,,,,,,,,
1022790007,"1022790007","102279","UNIT","SS22 10243889 VMPAULA S/S T-SHIRT NOOS","Lilac/L","QUANTITY","SS22 10243889 S/S T-Shirt Lilac/L",,"6","139","2",,"81307","2210957",30,"N","5715214111095",1,12.00,,"Y",1.00,3.7500,3.7500,12.00,0.00,12.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Lilac","SIZE ","L",,,,,,,,,,,,
1022790008,"1022790008","102279","UNIT","SS22 10243889 VMPAULA S/S T-SHIRT NOOS","Lilac/XL","QUANTITY","SS22 10243889 S/S T-Shirt Lilac/XL",,"6","139","2",,"81307","2210964",30,"N","5715214111101",1,12.00,,"Y",1.00,3.7500,3.7500,12.00,0.00,12.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Lilac","SIZE ","XL",,,,,,,,,,,,
1022790009,"1022790009","102279","UNIT","SS22 10243889 VMPAULA S/S T-SHIRT NOOS","BLUE/S","QUANTITY","SS22 10243889 S/S T-Shirt BLUE/S",,"6","139","2",,"81307","2210971",30,"N","5715214109641",1,12.00,,"Y",1.00,3.7500,3.7500,12.00,0.00,12.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","BLUE","SIZE ","S",,,,,,,,,,,,
1022790010,"1022790010","102279","UNIT","SS22 10243889 VMPAULA S/S T-SHIRT NOOS","BLUE/M","QUANTITY","SS22 10243889 S/S T-Shirt BLUE/M",,"6","139","2",,"81307","2210988",30,"N","5715214109658",1,12.00,,"Y",1.00,3.7500,3.7500,12.00,0.00,12.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","BLUE","SIZE ","M",,,,,,,,,,,,
1022790011,"1022790011","102279","UNIT","SS22 10243889 VMPAULA S/S T-SHIRT NOOS","BLUE/L","QUANTITY","SS22 10243889 S/S T-Shirt BLUE/L",,"6","139","2",,"81307","2210995",30,"N","5715214109665",1,12.00,,"Y",1.00,3.7500,3.7500,12.00,0.00,12.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","BLUE","SIZE ","L",,,,,,,,,,,,
1022790012,"1022790012","102279","UNIT","SS22 10243889 VMPAULA S/S T-SHIRT NOOS","BLUE/XL","QUANTITY","SS22 10243889 S/S T-Shirt BLUE/XL",,"6","139","2",,"81307","2211008",30,"N","5715214109672",1,12.00,,"Y",1.00,3.7500,3.7500,12.00,0.00,12.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","BLUE","SIZE ","XL",,,,,,,,,,,,
1022790013,"1022790013","102279","UNIT","SS22 10243889 VMPAULA S/S T-SHIRT NOOS","White/XS","QUANTITY","SS22 10243889 S/S T-Shirt White/XS",,"6","139","2",,"81307","2211862",30,"N","5714927466911",1,12.00,,"Y",1.00,3.7500,3.7500,12.00,0.00,12.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","White","SIZE ","XS",,,,,,,,,,,,
1022790014,"1022790014","102279","UNIT","SS22 10243889 VMPAULA S/S T-SHIRT NOOS","Lilac/XS","QUANTITY","SS22 10243889 S/S T-Shirt Lilac/XS",,"6","139","2",,"81307","2211879",30,"N","5715214111064",1,12.00,,"Y",1.00,3.7500,3.7500,12.00,0.00,12.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Lilac","SIZE ","XS",,,,,,,,,,,,
1022790015,"1022790015","102279","UNIT","SS22 10243889 VMPAULA S/S T-SHIRT NOOS","BLUE/XS","QUANTITY","SS22 10243889 S/S T-Shirt BLUE/XS",,"6","139","2",,"81307","2211886",30,"N","5715214109634",1,12.00,,"Y",1.00,3.7500,3.7500,12.00,0.00,12.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","BLUE","SIZE ","XS",,,,,,,,,,,,
1022800001,"1022800001","102280","UNIT","SS22 10256510 VMLEANNA LS 0-NECK JUMPER","Lilac/S","QUANTITY","SS22 10256510 Ls 0-Neck Jumper Lilac/S",,"6","139","3",,"81307","2210810",30,"N","5715212736979",1,25.00,,"Y",1.00,7.5800,7.5800,25.00,0.00,25.00,0.00,"122",,,,,1,,,,,"COLOUR","Lilac","SIZE ","S",,,,,,,,,,,,
1022800002,"1022800002","102280","UNIT","SS22 10256510 VMLEANNA LS 0-NECK JUMPER","Lilac/M","QUANTITY","SS22 10256510 Ls 0-Neck Jumper Lilac/M",,"6","139","3",,"81307","2210827",30,"N","5715111304811",1,25.00,,"Y",1.00,7.5800,7.5800,25.00,0.00,25.00,0.00,"122",,,,,1,,,,,"COLOUR","Lilac","SIZE ","M",,,,,,,,,,,,
1022800003,"1022800003","102280","UNIT","SS22 10256510 VMLEANNA LS 0-NECK JUMPER","Lilac/L","QUANTITY","SS22 10256510 Ls 0-Neck Jumper Lilac/L",,"6","139","3",,"81307","2210834",30,"N","5715212736986",1,25.00,,"Y",1.00,7.5800,7.5800,25.00,0.00,25.00,0.00,"122",,,,,1,,,,,"COLOUR","Lilac","SIZE ","L",,,,,,,,,,,,
1022800004,"1022800004","102280","UNIT","SS22 10256510 VMLEANNA LS 0-NECK JUMPER","Lilac/XL","QUANTITY","SS22 10256510 Ls 0-Neck Jumper Lilac/XL",,"6","139","3",,"81307","2210841",30,"N","5715212737723",1,25.00,,"Y",1.00,7.5800,7.5800,25.00,0.00,25.00,0.00,"122",,,,,1,,,,,"COLOUR","Lilac","SIZE ","XL",,,,,,,,,,,,
1022800005,"1022800005","102280","UNIT","SS22 10256510 VMLEANNA LS 0-NECK JUMPER","Navy/S","QUANTITY","SS22 10256510 Ls 0-Neck Jumper Navy/S",,"6","139","3",,"81307","2210858",30,"N","2210858",1,25.00,,"Y",1.00,7.5800,7.5800,25.00,0.00,25.00,0.00,"122",,,,,1,,,,,"COLOUR","Navy","SIZE ","S",,,,,,,,,,,,
1022800006,"1022800006","102280","UNIT","SS22 10256510 VMLEANNA LS 0-NECK JUMPER","Navy/M","QUANTITY","SS22 10256510 Ls 0-Neck Jumper Navy/M",,"6","139","3",,"81307","2210865",30,"N","2210865",1,25.00,,"Y",1.00,7.5800,7.5800,25.00,0.00,25.00,0.00,"122",,,,,1,,,,,"COLOUR","Navy","SIZE ","M",,,,,,,,,,,,
1022800007,"1022800007","102280","UNIT","SS22 10256510 VMLEANNA LS 0-NECK JUMPER","Navy/L","QUANTITY","SS22 10256510 Ls 0-Neck Jumper Navy/L",,"6","139","3",,"81307","2210872",30,"N","2210872",1,25.00,,"Y",1.00,7.5800,7.5800,25.00,0.00,25.00,0.00,"122",,,,,1,,,,,"COLOUR","Navy","SIZE ","L",,,,,,,,,,,,
1022800008,"1022800008","102280","UNIT","SS22 10256510 VMLEANNA LS 0-NECK JUMPER","Navy/XL","QUANTITY","SS22 10256510 Ls 0-Neck Jumper Navy/XL",,"6","139","3",,"81307","2210889",30,"N","2210889",1,25.00,,"Y",1.00,7.5800,7.5800,25.00,0.00,25.00,0.00,"122",,,,,1,,,,,"COLOUR","Navy","SIZE ","XL",,,,,,,,,,,,
1022800009,"1022800009","102280","UNIT","SS22 10256510 VMLEANNA LS 0-NECK JUMPER","Navy/S","QUANTITY","SS22 10256510 Ls 0-Neck Jumper Navy/S",,"6","139","3",,"81307","2210858",30,"N","5715212737105",1,25.00,,"Y",1.00,7.5800,7.5800,25.00,0.00,25.00,0.00,"122",,,,,1,,,,,"COLOUR","Navy","SIZE ","S",,,,,,,,,,,,
1022800010,"1022800010","102280","UNIT","SS22 10256510 VMLEANNA LS 0-NECK JUMPER","Navy/M","QUANTITY","SS22 10256510 Ls 0-Neck Jumper Navy/M",,"6","139","3",,"81307","2210865",30,"N","5715212737112",1,25.00,,"Y",1.00,7.5800,7.5800,25.00,0.00,25.00,0.00,"122",,,,,1,,,,,"COLOUR","Navy","SIZE ","M",,,,,,,,,,,,
1022800011,"1022800011","102280","UNIT","SS22 10256510 VMLEANNA LS 0-NECK JUMPER","Navy/L","QUANTITY","SS22 10256510 Ls 0-Neck Jumper Navy/L",,"6","139","3",,"81307","2210872",30,"N","5715212737129",1,25.00,,"Y",1.00,7.5800,7.5800,25.00,0.00,25.00,0.00,"122",,,,,1,,,,,"COLOUR","Navy","SIZE ","L",,,,,,,,,,,,
1022800012,"1022800012","102280","UNIT","SS22 10256510 VMLEANNA LS 0-NECK JUMPER","Navy/XL","QUANTITY","SS22 10256510 Ls 0-Neck Jumper Navy/XL",,"6","139","3",,"81307","2210889",30,"N","5715212737761",1,25.00,,"Y",1.00,7.5800,7.5800,25.00,0.00,25.00,0.00,"122",,,,,1,,,,,"COLOUR","Navy","SIZE ","XL",,,,,,,,,,,,
1022810001,"1022810001","102281","UNIT","SS22 10256657 VMLILA SL V-NECK KNIT VEST","Tan/S","QUANTITY","SS22 10256657 Sl V-Neck Vest Tan/S",,"6","139","2",,"81307","2210360",30,"N","5715212609488",1,20.00,,"Y",1.00,8.7600,8.7600,28.00,0.00,28.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Tan","SIZE ","S",,,,,,,,,,,,
1022810002,"1022810002","102281","UNIT","SS22 10256657 VMLILA SL V-NECK KNIT VEST","Tan/M","QUANTITY","SS22 10256657 Sl V-Neck Vest Tan/M",,"6","139","2",,"81307","2210377",30,"N","5715111494468",1,20.00,,"Y",1.00,8.7600,8.7600,28.00,0.00,28.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Tan","SIZE ","M",,,,,,,,,,,,
1022810003,"1022810003","102281","UNIT","SS22 10256657 VMLILA SL V-NECK KNIT VEST","Tan/L","QUANTITY","SS22 10256657 Sl V-Neck Vest Tan/L",,"6","139","2",,"81307","2210384",30,"N","5715212609495",1,20.00,,"Y",1.00,8.7600,8.7600,28.00,0.00,28.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Tan","SIZE ","L",,,,,,,,,,,,
1022810004,"1022810004","102281","UNIT","SS22 10256657 VMLILA SL V-NECK KNIT VEST","Tan/XL","QUANTITY","SS22 10256657 Sl V-Neck Vest Tan/XL",,"6","139","2",,"81307","2210391",30,"N","5715212609839",1,20.00,,"Y",1.00,8.7600,8.7600,28.00,0.00,28.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Tan","SIZE ","XL",,,,,,,,,,,,
1022820001,"1022820001","102282","UNIT","SS22 10257168 30"" VMBECKY WIDE PULL ON TROUSER","Black/S","QUANTITY","SS22 10257168 30"" Pull Trouser Black/S",,"6","139","6",,"81307","2211558",30,"N","5715111309748",1,22.00,,"Y",1.00,10.6800,10.6800,32.00,0.00,32.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Black","SIZE ","S",,,,,,,,,,,,
1022820002,"1022820002","102282","UNIT","SS22 10257168 30"" VMBECKY WIDE PULL ON TROUSER","Black/M","QUANTITY","SS22 10257168 30"" Pull Trouser Black/M",,"6","139","6",,"81307","2211565",30,"N","5715111309755",1,22.00,,"Y",1.00,10.6800,10.6800,32.00,0.00,32.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Black","SIZE ","M",,,,,,,,,,,,
1022820003,"1022820003","102282","UNIT","SS22 10257168 30"" VMBECKY WIDE PULL ON TROUSER","Black/L","QUANTITY","SS22 10257168 30"" Pull Trouser Black/L",,"6","139","6",,"81307","2211572",30,"N","5715111309762",1,22.00,,"Y",1.00,10.6800,10.6800,32.00,0.00,32.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Black","SIZE ","L",,,,,,,,,,,,
1022820004,"1022820004","102282","UNIT","SS22 10257168 30"" VMBECKY WIDE PULL ON TROUSER","Black/XL","QUANTITY","SS22 10257168 30"" Pull Trouser Black/XL",,"6","139","6",,"81307","2211589",30,"N","5715111310027",1,22.00,,"Y",1.00,10.6800,10.6800,32.00,0.00,32.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Black","SIZE ","XL",,,,,,,,,,,,
1022830001,"1022830001","102283","UNIT","SS22 10257168 32"" VMBECKY WIDE PULL ON TROUSER","Black/S","QUANTITY","SS22 10257168 32"" Pull Trouser Black/S",,"6","136","6",,"81307","2211619",30,"N","5715111309786",1,22.00,,"Y",1.00,10.6800,10.6800,32.00,0.00,32.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Black","SIZE ","S",,,,,,,,,,,,
1022830002,"1022830002","102283","UNIT","SS22 10257168 32"" VMBECKY WIDE PULL ON TROUSER","Black/M","QUANTITY","SS22 10257168 32"" Pull Trouser Black/M",,"6","136","6",,"81307","2211626",30,"N","5715111309793",1,22.00,,"Y",1.00,10.6800,10.6800,32.00,0.00,32.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Black","SIZE ","M",,,,,,,,,,,,
1022830003,"1022830003","102283","UNIT","SS22 10257168 32"" VMBECKY WIDE PULL ON TROUSER","Black/L","QUANTITY","SS22 10257168 32"" Pull Trouser Black/L",,"6","136","6",,"81307","2211633",30,"N","5715111309809",1,22.00,,"Y",1.00,10.6800,10.6800,32.00,0.00,32.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Black","SIZE ","L",,,,,,,,,,,,
1022830004,"1022830004","102283","UNIT","SS22 10257168 32"" VMBECKY WIDE PULL ON TROUSER","Black/XL","QUANTITY","SS22 10257168 32"" Pull Trouser Black/XL",,"6","136","6",,"81307","2211640",30,"N","5715111310034",1,22.00,,"Y",1.00,10.6800,10.6800,32.00,0.00,32.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Black","SIZE ","XL",,,,,,,,,,,,
1022840001,"1022840001","102284","UNIT","SS22 10257578 VMASTA QUILT COATED COAT NOOS","Olive/S","QUANTITY","SS22 10257578 Quilt Coat Olive/S",,"6","139","7",,"81307","2211213",30,"N","5715211501509",1,35.00,,"Y",1.00,15.6400,15.6400,50.00,0.00,50.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Olive","SIZE ","S",,,,,,,,,,,,
1022840002,"1022840002","102284","UNIT","SS22 10257578 VMASTA QUILT COATED COAT NOOS","Olive/M","QUANTITY","SS22 10257578 Quilt Coat Olive/M",,"6","139","7",,"81307","2211381",30,"N","5715111546945",1,35.00,,"Y",1.00,15.6400,15.6400,50.00,0.00,50.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Olive","SIZE ","M",,,,,,,,,,,,
1022840003,"1022840003","102284","UNIT","SS22 10257578 VMASTA QUILT COATED COAT NOOS","Olive/L","QUANTITY","SS22 10257578 Quilt Coat Olive/L",,"6","139","7",,"81307","2211398",30,"N","5715211501516",1,35.00,,"Y",1.00,15.6400,15.6400,50.00,0.00,50.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Olive","SIZE ","L",,,,,,,,,,,,
1022840004,"1022840004","102284","UNIT","SS22 10257578 VMASTA QUILT COATED COAT NOOS","Olive/XL","QUANTITY","SS22 10257578 Quilt Coat Olive/XL",,"6","139","7",,"81307","2211404",30,"N","5715211501530",1,35.00,,"Y",1.00,15.6400,15.6400,50.00,0.00,50.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Olive","SIZE ","XL",,,,,,,,,,,,
1022840005,"1022840005","102284","UNIT","SS22 10257578 VMASTA QUILT COATED COAT NOOS","RED/XL","QUANTITY","SS22 10257578 Quilt Coat RED/XL",,"6","139","7",,"81307","2276007",30,"N","5715215135991",1,50.00,,"Y",1.00,15.6400,15.6400,50.00,0.00,50.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","RED","SIZE ","XL",,,,,,,,,,,,
1022850001,"1022850001","102285","UNIT","SS22 10257711 VMBRUSHEDKATRINE","Grey/S","QUANTITY","SS22 10257711 Vmbrushedkatrine Grey/S",,"6","139","7",,"81307","2210575",30,"N","5715215617893",1,32.00,,"Y",1.00,10.0100,10.0100,32.00,0.00,32.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Grey","SIZE ","S",,,,,,,,,,,,
1022850002,"1022850002","102285","UNIT","SS22 10257711 VMBRUSHEDKATRINE","Grey/M","QUANTITY","SS22 10257711 Vmbrushedkatrine Grey/M",,"6","139","7",,"81307","2210582",30,"N","5715215617909",1,32.00,,"Y",1.00,10.0100,10.0100,32.00,0.00,32.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Grey","SIZE ","M",,,,,,,,,,,,
1022850003,"1022850003","102285","UNIT","SS22 10257711 VMBRUSHEDKATRINE","Grey/L","QUANTITY","SS22 10257711 Vmbrushedkatrine Grey/L",,"6","139","7",,"81307","2210599",30,"N","5715215617916",1,32.00,,"Y",1.00,10.0100,10.0100,32.00,0.00,32.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Grey","SIZE ","L",,,,,,,,,,,,
1022850004,"1022850004","102285","UNIT","SS22 10257711 VMBRUSHEDKATRINE","Grey/XL","QUANTITY","SS22 10257711 Vmbrushedkatrine Grey/XL",,"6","139","7",,"81307","2210605",30,"N","5715215618159",1,32.00,,"Y",1.00,10.0100,10.0100,32.00,0.00,32.00,0.00,"122","VEM",,,,1,,,,,"COLOUR","Grey","SIZE ","XL",,,,,,,,,,,,
